,0
0,HDAC4
1,GDF5
2,GDF11
3,FST
4,ADGRA2
5,FLT4
6,GRM5
7,CCL3
8,TF
9,FGF8
10,KLRK1
11,NCAM2
12,IFNA7
13,PRL
14,WNT7B
15,TAC3
16,TMEM219
17,FBLN1
18,CD5
19,PTPRG
20,APLP1
21,FGF6
22,CASP3
23,BMP15
24,FGF9
25,LRIG1
26,GDF1
27,MAP2K1
28,CTLA4
29,MPO
30,IL24
31,SMPD2
32,WNT8B
33,RYR2
34,OLR1
35,IL1A
36,EPGN
37,CD3G
38,CASP6
39,CCR5
40,FCGR2C
41,IFNA14
42,SCN2A
43,PLCG2
44,MFAP3L
45,SIRPG
46,MET
47,ITGAX
48,GALR1
49,NID1
50,EPHA1
51,CRLF2
52,LAG3
53,FNDC5
54,NOX4
55,SLC9A8
56,IL6R
57,EFNA3
58,TRIM28
59,CD247
60,LAMC3
61,SST
62,ITGB3
63,SPP1
64,CD19
65,PTK2
66,SEMA3E
67,VLDLR
68,ANGPTL2
69,GDF3
70,LIF
71,LRP4
72,TNIK
73,LAMB3
74,WNT5B
75,ADA
76,PRKCD
77,IL22
78,LGALS9
79,CD244
80,MAP3K5
81,FSHB
82,ERBB3
83,LILRB5
84,NTS
85,NOTCH1
86,SEMA3G
87,SCN1A
88,IL9
89,LRP5
90,LILRA5
91,ITGB8
92,ADM
93,IL4
94,AGTR1
95,RACK1
96,CD83
97,LIMK2
98,TNK2
99,CXCL5
100,WNT2
101,MTOR
102,BTN1A1
103,IFNA1
104,RORA
105,IGSF1
106,SSTR5
107,ERBB4
108,CIRBP
109,PTPRT
110,SGK1
111,VEGFD
112,IL1RN
113,IL26
114,BCL2L1
115,ROBO1
116,DKK1
117,NOS2
118,STK11
119,CES1
120,ALPK3
121,CYP7A1
122,PTGER4
123,ACTR2
124,RELN
125,AREG
126,CREBBP
127,HCK
128,TGFBR2
129,PLXNA2
130,ADCYAP1R1
131,PGF
132,EEF2
133,CXCL2
134,IFNW1
135,SLC2A1
136,F3
137,TNFRSF6B
138,ADRB2
139,RPS6KA3
140,IL22RA2
141,CCL24
142,CCR3
143,ADAMTS4
144,PRSS2
145,UCN3
146,OXT
147,SFTPA2
148,TNFRSF11B
149,SDK2
150,FGF12
151,CXCR4
152,TGFB2
153,GREM1
154,PTPN6
155,F2R
156,COL6A6
157,SLURP2
158,EPHB1
159,ROCK1
160,FZD6
161,MAP2K2
162,S100A1
163,PDGFA
164,BCL6
165,ERFE
166,TNC
167,CYP19A1
168,TP53
169,KDM3B
170,BMP8B
171,SMPD1
172,AFDN
173,ITGAM
174,CALCRL
175,OPN4
176,CSF3R
177,SEMA5A
178,MFGE8
179,FPR2
180,GZMA
181,PTPRJ
182,IFNGR1
183,NPNT
184,GIPR
185,FGF3
186,TRPC4
187,ALOX12B
188,CR1
189,STAT3
190,SLK
191,NFE2L2
192,SOS1
193,ACVR2B
194,LDLR
195,FXYD1
196,GPR84
197,SCARB1
198,PRSS1
199,EFNA1
200,EGF
201,GYPE
202,TAC1
203,CD96
204,FLRT3
205,KL
206,IFNAR1
207,CD6
208,FES
209,CRH
210,TNFRSF4
211,APOB
212,UNC119
213,LAMA4
214,TREM2
215,FLRT2
216,ICOS
217,S1PR1
218,CCR10
219,PTH1R
220,CD80
221,PC
222,COL11A2
223,TYR
224,NPR3
225,LGALS3BP
226,IFNA8
227,FLOT1
228,CSK
229,CXCL9
230,ESRRG
231,MAP4K5
232,TBK1
233,NTN1
234,RAET1L
235,GRN
236,ARTN
237,CHRNA5
238,PLXND1
239,RPS6KA2
240,JAK1
241,MAPK3
242,CCL1
243,ASGR1
244,CCN2
245,IL10RA
246,GDF6
247,PDGFRB
248,IL11
249,EFNA5
250,SPN
251,FPR3
252,CDK4
253,LMTK2
254,IL12A
255,APOC3
256,VIPR2
257,SIGLEC10
258,VEGFA
259,NPY
260,PLCG1
261,IDE
262,PRG4
263,PIP5K1B
264,PSMD14
265,CD3E
266,EBI3
267,PTPRF
268,CALCA
269,GPC1
270,VCAM1
