,0
0,APLP1
1,FGF12
2,GRIA1
3,ITGA2
4,ITGAV
5,PRG4
6,IAPP
7,GCG
8,NTS
9,ITGA11
10,HDAC4
11,TGFB1
12,NTN4
13,SCN2A
14,ITGB1
15,ITGB4
16,UNC5C
17,SLIT2
18,HSPA4
19,EDN1
20,TUBA4A
21,LRP1
22,TREM2
23,DCN
24,ITGA1
25,SCARB1
26,JAG2
27,CXCL10
28,APP
29,IL16
30,IL1A
31,FGF14
32,ITGA9
33,ITGA10
34,CNTN4
35,PSEN1
36,LFNG
37,WNT3A
38,ITGA8
39,RETN
40,VIP
41,SCN9A
42,IGFBPL1
43,FGF13
44,NOTCH3
45,ITGB3
46,ITGA5
47,IL6
48,ITGA6
49,FGF11
50,JAG1
51,ADCY2
52,LSR
53,CD40LG
54,S100A9
55,ANXA1
56,FYN
57,IGF1
58,LRP8
59,APOE
60,C1QL1
61,AVP
62,PSG9
63,EGF
64,CHRNA4
65,S100A1
66,ITGA2B
67,ABL1
68,DCC
69,CCN1
70,DLL3
71,THBS2
72,CCK
73,PRKD1
74,TBK1
75,ITGB7
76,ITGA4
77,SFTPD
78,APOB
79,BDNF
80,ITGB8
81,NOTCH1
82,ANGPTL2
83,DRAXIN
84,POMC
85,PTPRG
86,AGT
87,ITGA7
88,GRIN2A
89,NTN1
90,NPTX1
91,S100A8
92,SDC2
93,SCN1A
94,LRP2
95,TLR4
96,DEFB4B
97,TNF
98,VLDLR
99,ITGB6
100,PSG7
101,LRP4
102,LDLR
103,IL21
104,HP
105,DLL4
106,RELN
107,S100A12
108,SCGB3A1
109,ITGB5
110,IL18
111,IFNG
112,DLL1
113,LRP6
114,ITGA3
115,SPON1
116,DLK1
117,LRP5
