,0
0,RPH3A
1,GDF5
2,EP300
3,GDF11
4,FST
5,SIK1
6,FLT4
7,GRM5
8,CCL3
9,TF
10,FZD2
11,APOC4
12,ECM1
13,RYK
14,FGF8
15,KLRK1
16,NCAM2
17,IFNA7
18,PRL
19,DRAXIN
20,TAC3
21,VIPR1
22,FBLN1
23,CD5
24,PTPRG
25,APLP1
26,FGF6
27,CASP3
28,BMP15
29,NRG2
30,FGF9
31,PLK2
32,LRIG1
33,GDF1
34,L1CAM
35,MAP2K1
36,TNFSF9
37,CTLA4
38,MPO
39,RAET1E
40,DCLK3
41,IGF1R
42,IFNA2
43,IL24
44,SMPD2
45,SEMA7A
46,IL5RA
47,OLR1
48,CCL13
49,CD300LF
50,PF4V1
51,IL1A
52,ABL1
53,WNT5A
54,PSMB6
55,SLIT2
56,FCER2
57,EPGN
58,CD3G
59,KLRB1
60,TNFRSF1A
61,CASP6
62,CCR5
63,FCGR2C
64,IFNA14
65,IL1R1
66,PLCG2
67,CD8B
68,SCN2A
69,MFAP3L
70,PLXNA1
71,CLCF1
72,SIRPG
73,MET
74,NPTX1
75,NRP2
76,ISM1
77,UNC5B
78,GALR1
79,NID1
80,EPHA1
81,MAP2K3
82,CD79B
83,SGMS1
84,CD40
85,LEP
86,IL27
87,IL2
88,CHL1
89,CRLF2
90,SEMA6D
91,THPO
92,LAG3
93,ICAM4
94,TNFSF13
95,FNDC5
96,IGF2
97,MAPK7
98,CD14
99,NOX4
100,IL6R
101,EFNA3
102,IL13
103,TRIM28
104,LAMC2
105,PTGER2
106,EGFR
107,NOTCH2
108,CD247
109,SCG2
110,LAMC3
111,ITGA4
112,ITGB3
113,SPP1
114,CD19
115,PTK2
116,SEMA3E
117,VLDLR
118,VEGFB
119,CCL14
120,GDF3
121,ANGPTL2
122,ERBB2
123,FGFR4
124,LIF
125,NR0B2
126,PTN
127,LRP4
128,IL15RA
129,FZD8
130,TNIK
131,LAMB3
132,NTF4
133,ADA
134,PRKCD
135,IL22
136,DCBLD2
137,TNFSF18
138,LGALS9
139,JAK3
140,CD244
141,TFF3
142,LTA
143,BMP4
144,MAP3K5
145,BTNL9
146,FSHB
147,ERBB3
148,IL17A
149,LILRB5
150,IL10
151,FGF16
152,NTS
153,BMX
154,NOTCH1
155,AMH
156,MAPK8
157,CCL5
158,SEMA3G
159,SCN1A
160,IL9
161,S100A12
162,LRP5
163,LILRA5
164,F2RL1
165,ADM
166,ITGB8
167,IL4
168,AGTR1
169,YES1
170,RACK1
171,PRKACA
172,ADAMTS16
173,CD83
174,LILRA1
175,LAMA1
176,LIMK2
177,CCL28
178,CHAD
179,TNK2
180,CXCL5
181,MS4A1
182,IL27RA
183,HGF
184,STK38
185,MTOR
186,BMPR1A
187,BTN1A1
188,MAP2K6
189,FGF10
190,FGFR3
191,TNFSF13B
192,PRKCE
193,IFNA1
194,LGALS3
195,RORA
196,MIF
197,IGSF1
198,LAMA5
199,FYN
200,PCSK9
201,PILRA
202,ERBB4
203,NCL
204,NRG3
205,LPA
206,CIRBP
207,PTPRT
208,EFNB2
209,SGK1
210,IL1RN
211,VEGFD
212,AKT3
213,IL26
214,VEGFC
215,SEMA3C
216,BCL2L1
217,ESR1
218,ROBO1
219,DKK1
220,IFNE
221,NOS2
222,STK11
223,RAMP3
224,ALPK3
225,CES1
226,SPARC
227,IL5
228,SIRPB2
229,NOTCH3
230,NPPB
231,OSTN
232,CYP7A1
233,PTGER4
234,ACTR2
235,RELN
236,IL25
237,TNFRSF9
238,CREBBP
239,ISLR2
240,PAK2
241,PSMB2
242,CCL27
243,HCK
244,ACVR1C
245,TGFBR2
246,IFNL4
247,CSF2RA
248,PLXNA2
249,DPP4
250,GDF7
251,ADCYAP1R1
252,NGFR
253,NOG
254,NTRK1
255,CCL19
256,CXCL6
257,PGF
258,CXCL2
259,SLC2A1
260,F3
261,LILRB1
262,LYN
263,RGMA
264,TNFRSF6B
265,ADRB2
266,VDR
267,ITGB4
268,ATP2B1
269,RPS6KA3
270,LGALS1
271,GPC6
272,TRH
273,AGT
274,CCL24
275,CCR3
276,IFNLR1
277,PAM
278,CD46
279,ADAMTS4
280,NRXN3
281,BST2
282,CCL23
283,PRSS2
284,UCN3
285,HAVCR2
286,ICOSLG
287,ITGB1
288,SFTPA2
289,TNFRSF11B
290,TUBA1A
291,LAMB1
292,FAS
293,BMP2
294,SDK2
295,CXCR4
296,TSLP
297,FGF12
298,TGFB2
299,UNC5A
300,ETV5
301,ITGB6
302,MDM2
303,PTPN6
304,FGR
305,BMP1
306,F2R
307,IL23R
308,COL6A6
309,SLURP2
310,EPHB1
311,IL1B
312,FGF2
313,DEFB4B
314,FZD6
315,MAP2K2
316,HSP90AA1
317,FZD5
318,S100A1
319,AVP
320,ITGA2B
321,FURIN
322,PDGFA
323,TNC
324,ERFE
325,CYP19A1
326,FRS3
327,TP53
328,KDM3B
329,BMP8B
330,SMPD1
331,AFDN
332,ACKR2
333,ITGAM
334,CALCRL
335,OPN4
336,MFGE8
337,CSF3R
338,SEMA5A
339,FPR2
340,SRC
341,APOA4
342,GZMA
343,CXCL1
344,PTEN
345,PIK3CD
346,GIP
347,PTPRJ
348,PSG9
349,CLEC4M
350,NPNT
351,PDGFD
352,FGF3
353,GDF2
354,ACKR3
355,KIT
356,TRPC4
357,PTPRE
358,EPHA10
359,EPHB2
360,CR1
361,SLK
362,ADAM15
363,ALOX12B
364,STAT3
365,NFE2L2
366,SDC3
367,CD86
368,APOE
369,SOS1
370,ACVR2B
371,FGFR2
372,BMP3
373,TFF2
374,LDLR
375,FXYD1
376,GPR84
377,SCARB1
378,PRSS1
379,CD96
380,EFNA1
381,EGF
382,GP6
383,GYPE
384,TAC1
385,BOC
386,KL
387,FLRT3
388,NRCAM
389,CD6
390,CX3CL1
391,EPHA7
392,CRH
393,FES
394,TNFRSF4
395,APOB
396,IL10RB
397,UNC119
398,IL23A
399,LAMA4
400,TREM2
401,FLRT2
402,TSHR
403,CCR10
404,PTH1R
405,MAPK11
406,CD80
407,LRP6
408,COL11A2
409,CD5L
410,TYR
411,NPR3
412,LGALS3BP
413,IFNA8
414,FLOT1
415,ANGPT2
416,CTSG
417,CSK
418,NRK
419,CXCL9
420,MAP4K5
421,TBK1
422,NTN1
423,TLR2
424,TSPAN1
425,RAET1L
426,GRN
427,ARTN
428,ADCY2
429,ESR2
430,CDH10
431,FGF5
432,ANGPTL7
433,PLXND1
434,JAK1
435,IL4R
436,DCN
437,MAPK3
438,CSF2RB
439,CCL1
440,ASGR1
441,CASP8
442,CCN2
443,IL10RA
444,NXPH1
445,GDF6
446,NECTIN2
447,GRM7
448,PDGFRB
449,SPN
450,EFNA5
451,IL11
452,FSTL5
453,FPR3
454,CDK4
455,FCN1
456,NLGN3
457,LMTK2
458,FGF17
459,CNTNAP2
460,IL12A
461,APOC3
462,XCL1
463,VIPR2
464,DLK1
465,FCGRT
466,SIGLEC10
467,SIRT2
468,VEGFA
469,NPY
470,PLCG1
471,FZD9
472,GSK3B
473,TNFRSF25
474,IDE
475,GDF15
476,GCG
477,PRG4
478,NRG1
479,PSMD14
480,PIK3R2
481,CD3E
482,FGF13
